Elapsed Time,Ch1,Sensor 1,Ch3,Ch4,BioRadio Event,
00:00:00,-0.163986623287201,-37.1045684814453,35.2592010498047,-41.5633430480957,0,
00:00:00.004,0.158126249909401,35.310962677002,-33.5528259277344,39.5518798828125,0,
00:00:00.008,0.127746075391769,29.3516178131104,-27.8938179016113,32.8786277770996,0,
00:00:00.012,0.00819243397563696,3.16717219352722,-3.01142716407776,3.54484081268311,0,
00:00:00.016,-0.0628024637699127,-15.0882406234741,14.3367967605591,-16.8740844726563,0,
00:00:00.02,-0.0729046240448952,-18.3470191955566,17.438346862793,-20.5762958526611,0,
00:00:00.024,-0.0523835122585297,-11.2729644775391,10.7130870819092,-12.6257877349854,0,
00:00:00.028,-0.0128664765506983,-1.45025444030762,1.3747421503067,-1.63522136211395,0,
00:00:00.032,0.0234257318079472,5.3691086769104,-5.10049295425415,6.02669095993042,0,
00:00:00.036,0.0361440628767014,7.31238698959351,-6.94772100448608,8.18527507781982,0,
00:00:00.04,0.0256470125168562,5.40223932266235,-5.13119983673096,6.0582160949707,0,
00:00:00.044,0.0018375312210992,2.00665354728699,-1.91127777099609,2.25041842460632,0,
00:00:00.048,-0.00167022703681141,-0.81862485408783,0.777207911014557,-0.922771573066711,0,
00:00:00.052,-0.00602830899879336,-2.12942266464233,2.02674794197083,-2.38094449043274,0,
00:00:00.056,-0.00498427730053663,-1.97884559631348,1.87959182262421,-2.21242427825928,0,
00:00:00.06,-0.00895885564386845,-1.03005242347717,0.977108359336853,-1.16507935523987,0,
00:00:00.064,-0.00121347804088145,-0.042375061661005,0.0376943312585354,-0.053166575729847,0,
00:00:00.068,0.00468118395656347,0.54033499956131,-0.508248150348663,0.619355618953705,0,
00:00:00.072,0.00131888629402965,0.670623540878296,-0.637086510658264,0.746335208415985,0,
00:00:00.076,0.00053743680473417,0.445714503526688,-0.426577836275101,0.499887883663177,0,
00:00:00.08,-0.00165724556427449,0.120744697749615,-0.113439321517944,0.140987932682037,0,
00:00:00.084,0.00018255076429341,-0.107552088797092,0.105134680867195,-0.129482001066208,0,
00:00:00.088,0.00782462768256664,-0.211319252848625,0.19724228978157,-0.232045516371727,0,
00:00:00.092,-0.00435777567327023,-0.167857229709625,0.161200940608978,-0.192353770136833,0,
00:00:00.096,-0.00429465249180794,-0.0775195136666298,0.0724276378750801,-0.0865156799554825,0,
00:00:00.1,0.00117564818356186,0.0116390259936452,-0.0122026707977057,0.0125447120517492,0,
00:00:00.104,0.00795375183224678,0.0485736541450024,-0.0457803383469582,0.065090499818325,0,
00:00:00.108,-0.00734136020764709,0.0727231055498123,-0.0690707638859749,0.067862331867218,0,
00:00:00.112,-0.00536813586950302,0.0289993304759264,-0.0285088773816824,0.0382582657039166,0,
00:00:00.116,0.00236633396707475,0.0055264257825911,-0.00276144966483116,0.00888502225279808,0,
00:00:00.12,0.00586683303117752,-0.0102670146152377,0.0133658200502396,-0.0118880094960332,0,
00:00:00.124,0.00235000276006758,-0.0201711673289537,0.0171774979680777,-0.0238685682415962,0,
00:00:00.128,-0.00758488150313497,-0.0136003131046891,0.0100869461894035,-0.0188556294888258,0,
00:00:00.132,0.00309582939371467,-0.0098477927967906,0.00814948137849569,-0.00721040926873684,0,
00:00:00.136,0.000619596103206277,-0.00125094980467111,0.00149258656892926,0.00284795952029526,0,
00:00:00.14,0.00177783786784858,0.0138171501457691,-0.0125490473583341,0.00542762596160173,0,
00:00:00.144,-0.00653304578736424,0.00808631535619497,-0.00679996609687805,0.00894114095717669,0,
00:00:00.148,0.00210250099189579,0.00388838816434145,-0.00317631103098392,0.00526895420625806,0,
00:00:00.152,0.00726978620514274,-0.00425560679286718,0.00430543906986713,0.00027278414927423,0,
00:00:00.156,-0.00055412610527128,-0.00306801730766892,0.00269810645841062,-0.00286432169377804,0,
00:00:00.16,-0.00994332134723663,-0.0130752166733146,0.012613482773304,-0.0034244074486196,0,
00:00:00.164,0.000594504992477596,0.0144654586911201,-0.0147847514599562,-0.0022194548510015,0,
00:00:00.168,0.00360992737114429,-0.00417349673807621,0.00407387828454375,-0.000516375992447138,0,
00:00:00.172,0.00689564179629087,0.00272511993534863,-0.00265367701649666,0.00072780076880008,0,
00:00:00.176,-0.00527966627851129,-0.000676222960464656,0.000817015417851508,0.00115621543955058,0,
00:00:00.18,-0.00416263099759817,-0.00119569175876677,0.00131660734768957,0.000916159013286233,0,
00:00:00.184,0.00819315109401941,-0.00267353933304548,0.00273093022406101,0.000384611776098609,0,
00:00:00.188,-0.00549892103299499,0.00414091348648071,-0.00206952099688351,-9.0699853899423E-05,0,
00:00:00.192,0.000145148747833446,0.00425668247044086,-0.00627062423154712,-0.000329573376802728,0,
00:00:00.196,-0.00544963544234633,-0.0112206432968378,0.00746077625080943,-0.000327751564327627,0,
00:00:00.2,0.00602178461849689,0.00390456197783351,-0.00213226303458214,-0.000185974320629612,0,
00:00:00.204,0.000376147305360064,0.00446428824216127,-0.00198494060896337,-2.32286965911044E-05,0,
00:00:00.208,0.0040785544551909,-0.00738674541935325,0.00860034022480249,8.1895814219024E-05,0,
00:00:00.212,-0.00559101486578584,0.0123160937801003,-0.0104389991611242,0.000108182066469453,0,
00:00:00.216,0.00337050971575081,-0.0100825903937221,0.00509588280692697,7.70792321418412E-05,0,
00:00:00.22,0.00373703986406326,0.000114439477329142,-0.000708629901055247,-0.00205000210553408,0,
00:00:00.224,-0.00554030388593674,0.00865588616579771,-0.00768278865143657,0.00196002423763275,0,
00:00:00.228,-0.00655498774722219,-0.010672933422029,0.011687396094203,0.00160929304547608,0,
00:00:00.232,-0.000742972653824836,0.00305237248539925,-0.00257485429756343,0.000148149745655246,0,
00:00:00.236,0.00987548939883709,0.00360644469037652,-0.00365708814933896,-0.000856956758070737,0,
00:00:00.24,0.000591727264691144,-0.0077251372858882,0.00740753160789609,-0.00102716812398285,0,
00:00:00.244,-0.00423993170261383,0.0124639868736267,-0.0127812502905726,-0.000621709914412349,0,
00:00:00.248,-0.00195007608272135,-0.00763961439952254,0.00747219007462263,-7.17096263542771E-05,0,
00:00:00.252,0.00505287945270538,-0.00153291900642216,0.00360824004746974,-0.00176846608519554,0,
00:00:00.256,0.00224338448606431,0.00509384414181113,-0.00904394406825304,0.00238570407964289,0,
00:00:00.26,-0.00567848468199372,-0.00474019348621368,0.00519198970869184,0.00401819916442037,0,
00:00:00.264,-0.00325013091787696,-0.00683030625805259,0.0104495221748948,-0.00168893276713789,0,
00:00:00.268,0.00696672778576612,0.0176087599247694,-0.018542842939496,-0.00253338017500937,0,
00:00:00.272,0.000987711013294756,-0.00970030203461647,0.00822210311889648,-0.0034004223998636,0,
00:00:00.276,-0.00430016359314322,-0.000975666393060237,0.000364661798812449,0.00207726703956723,0,
00:00:00.28,-0.00890011992305517,0.00148362654726952,-0.00329590635374188,0.00460653519257903,0,
00:00:00.284,0.00822648033499718,0.00323050282895565,-0.000623689265921712,-0.000868466508109123,0,
00:00:00.288,0.00899071246385574,0.00439876643940806,-0.000156134861754254,-0.00196276651695371,0,
00:00:00.292,-0.00520822452381253,-0.0143321780487895,0.01065668836236,-0.00116597034502774,0,
00:00:00.296,-0.0092398663982749,-0.00399053888395429,0.00545644294470549,-5.94872217334341E-05,0,
00:00:00.3,0.00492008216679096,0.0170874185860157,-0.0188693255186081,-0.00147155264858156,0,
00:00:00.304,0.00938242021948099,-0.00888162106275558,0.00532450806349516,0.0026687381323427,0,
00:00:00.308,-0.000538213702384382,0.0113738793879747,-0.0095958299934864,0.00205656536854804,0,
00:00:00.312,-0.0133165009319782,-0.0107975788414478,0.0131765622645617,0.000229626195505261,0,
00:00:00.316,0.00324070150963962,0.00378068280406296,-0.000579397368710488,-0.00103548518382013,0,
00:00:00.32,0.00459841499105096,-0.00173974328208715,-0.000452056672656909,-0.00128628709353507,0,
00:00:00.324,-0.000670458655804396,-0.00386682851240039,0.00133569142781198,-0.00289460364729166,0,
00:00:00.328,-0.00555347884073853,0.00381499296054244,-0.00692294770851731,0.00390245113521814,0,
00:00:00.332,0.00340926903299987,0.000622714287601411,0.00176361866760999,2.32354707918603E-07,0,
00:00:00.336,0.00777861196547747,-0.00647152587771416,0.011240460909903,-0.000979357864707708,0,
00:00:00.34,-0.00290557043626904,0.0140004027634859,-0.0148769011721015,-0.00272350199520588,0,
00:00:00.344,-0.00857633911073208,-0.00716054486110806,0.00300975400023162,0.00401438353583217,0,
00:00:00.348,-0.000351589143974707,-0.00200756755657494,0.00268816202878952,1.81512295966968E-05,0,
00:00:00.352,0.00970207806676626,0.00427630916237831,-0.000702659715898335,-0.00105534808244556,0,
00:00:00.356,0.00173869694117457,-0.00121653999667615,-6.10081315244315E-07,-0.00284711341373622,0,
00:00:00.36,-0.00930181052535772,-0.0151474559679627,0.0133787989616394,0.00182463740929961,0,
00:00:00.364,-0.00216381764039397,0.0163385458290577,-0.0170889608561993,0.00400165468454361,0,
00:00:00.368,0.00863087829202414,-0.00242221145890653,0.000643846637103707,-0.00347968842834234,0,
00:00:00.372,0.00170299562159926,0.0030731912702322,-0.000330135255353525,-0.000240707769989967,0,
00:00:00.376,-0.00457289023324847,-0.00145027507096529,0.00376290804706514,0.000503441377077252,0,
00:00:00.38,-0.00961712095886469,-0.000222922753891908,0.00276689860038459,0.000300770625472069,0,
00:00:00.384,0.00967639312148094,-0.00751667190343142,0.00254569784738123,-4.12656736443751E-05,0,
00:00:00.388,0.00467056874185801,0.00423182966187596,-0.00312105729244649,-0.000212874176213518,0,
00:00:00.392,-0.00479843327775598,0.00592286745086312,-0.00733657879754901,-0.000191006431123242,0,
00:00:00.396,-0.00336634670384228,-0.00774108152836561,0.00687807658687234,-7.10816020728089E-05,0,
00:00:00.4,0.00224654376506805,0.000369087152648717,-8.519554103259E-05,4.50623338110745E-05,0,
00:00:00.404,0.00643238890916109,0.00456002913415432,-0.00364144775085151,-0.00197397731244564,0,
00:00:00.408,-0.00334258261136711,0.00182410166598856,-0.000954443123191595,0.0020703945774585,0,
00:00:00.412,-0.00818982347846031,-0.00542975636199117,0.00585509976372123,0.0037696878425777,0,
00:00:00.416,0.00449635973200202,-0.00473520252853632,0.00261032162234187,-0.00179342599585652,0,
00:00:00.42,0.00422558933496475,0.00735500454902649,-0.0036283761728555,-0.00458514830097556,0,
00:00:00.424,-0.00144198734778911,0.00891962647438049,-0.00960883498191834,0.000739395385608077,0,
00:00:00.428,-0.0040640365332365,-0.0127959027886391,0.0111049991101027,0.00183245108928531,0,
00:00:00.432,-0.000878954131621867,0.00110332027543336,-0.00217769597657025,0.00111611187458038,0,
00:00:00.436,0.00815150234848261,0.00277698831632733,-0.0028934411238879,9.35637945076451E-05,0,
00:00:00.44,-0.00127988040912896,-0.0075302803888917,0.0080382339656353,-0.000527564319781959,0,
00:00:00.444,-0.00533291604369879,0.0131453489884734,-0.0125083541497588,-0.000620992388576269,0,
00:00:00.448,-0.00207285000942647,-0.0069951475597918,0.0074147810228169,-0.000374139694031328,0,
00:00:00.452,0.00765280844643712,-0.00120603188406676,0.00130517617799342,-4.77589310321491E-05,0,
00:00:00.456,0.000959108583629131,0.00508393440395594,-0.00522219995036721,0.000174836706719361,0,
00:00:00.46,-0.00889827869832516,-0.00494801439344883,0.00472664786502719,-0.00184065289795399,0,
00:00:00.464,-0.00127816537860781,-0.00914262793958187,0.00896615441888571,0.00422262260690331,0,
00:00:00.468,0.00728591438382864,0.0152799533680081,-0.015354972332716,-0.000271904224064201,0,
00:00:00.472,0.00396253168582916,0.00415734341368079,-0.00414098333567381,-0.00149423675611615,0,
