Elapsed Time,Ch1,BioRadio Event,
00:00:00,1.25377118587494,0,
00:00:00.004,-1.19101893901825,0,
00:00:00.008,-0.995845019817352,0,
00:00:00.012,-0.108673721551895,0,
00:00:00.016,0.514528095722198,0,
00:00:00.02,0.623452603816986,0,
00:00:00.024,0.375529587268829,0,
00:00:00.028,0.046167615801096,0,
00:00:00.032,-0.179090470075607,0,
00:00:00.036,-0.240146175026894,0,
00:00:00.04,-0.187849268317223,0,
00:00:00.044,-0.0720923990011215,0,
00:00:00.048,0.0319113805890083,0,
00:00:00.052,0.074484571814537,0,
00:00:00.056,0.0642038360238075,0,
00:00:00.06,0.0287921093404293,0,
00:00:00.064,0.00518441013991833,0,
00:00:00.068,-0.0102848280221224,0,
00:00:00.072,-0.024845389649272,0,
00:00:00.076,-0.0213067010045052,0,
00:00:00.08,-0.00661460310220718,0,
00:00:00.084,0.00968312285840511,0,
00:00:00.088,0.0082390857860446,0,
00:00:00.092,0.00497593497857451,0,
00:00:00.096,-0.000686030660290271,0,
00:00:00.1,0.00290476228110492,0,
00:00:00.104,-0.000356835691491142,0,
00:00:00.108,-0.00727290287613869,0,
00:00:00.112,-0.00565008446574211,0,
00:00:00.116,0.00738716078922153,0,
00:00:00.12,0.00536398636177182,0,
00:00:00.124,-0.00192959560081363,0,
00:00:00.128,-0.00730787077918649,0,
00:00:00.132,0.00426342710852623,0,
00:00:00.136,0.00544612901285291,0,
00:00:00.14,-0.0063119363039732,0,
00:00:00.144,-0.00620708055794239,0,
00:00:00.148,0.00676210038363934,0,
00:00:00.152,0.00509724346920848,0,
00:00:00.156,-0.00188712019007653,0,
00:00:00.16,-0.00714530749246478,0,
00:00:00.164,0.00439178850501776,0,
00:00:00.168,0.00340223615057766,0,
00:00:00.172,-0.000234547318541445,0,
00:00:00.176,-0.00859676580876112,0,
00:00:00.18,-0.000563394045457244,0,
00:00:00.184,0.00989625882357359,0,
00:00:00.188,0.00215885089710355,0,
00:00:00.192,-0.00896184332668781,0,
00:00:00.196,-0.00206143967807293,0,
00:00:00.2,0.00851761922240257,0,
00:00:00.204,0.00149311393033713,0,
00:00:00.208,-0.00683465320616961,0,
00:00:00.212,-0.00566252786666155,0,
00:00:00.216,0.00933865923434496,0,
00:00:00.22,0.00325630605220795,0,
00:00:00.224,-0.00783286523073912,0,
00:00:00.228,-0.00153495441190898,0,
00:00:00.232,0.00844885036349297,0,
00:00:00.236,0.00112142076250166,0,
00:00:00.24,-0.00720609305426478,0,
00:00:00.244,-0.00378615944646299,0,
00:00:00.248,0.00320564373396337,0,
00:00:00.252,0.00567793380469084,0,
00:00:00.256,-0.000438556511653587,0,
00:00:00.26,-0.00419752672314644,0,
00:00:00.264,-0.00169416470453143,0,
00:00:00.268,0.00732136843726039,0,
00:00:00.272,-0.00171546044293791,0,
00:00:00.276,-0.00531650241464376,0,
00:00:00.28,-0.00177916546817869,0,
00:00:00.284,0.00799265690147877,0,
00:00:00.288,0.00118454894982278,0,
00:00:00.292,-0.0088347876444459,0,
00:00:00.296,0.000739696901291609,0,
00:00:00.3,0.00520665664225817,0,
00:00:00.304,0.0022342533338815,0,
00:00:00.308,-0.00534655386582017,0,
00:00:00.312,-0.00278725731186569,0,
00:00:00.316,0.00520035577937961,0,
00:00:00.32,0.00300522823818028,0,
00:00:00.324,-0.00489887082949281,0,
00:00:00.328,-0.00283069466240704,0,
00:00:00.332,0.00281513435766101,0,
00:00:00.336,0.00675123697146773,0,
00:00:00.34,-0.00538011593744159,0,
00:00:00.344,-0.00634905369952321,0,
00:00:00.348,0.00389117025770247,0,
00:00:00.352,0.00833828561007977,0,
00:00:00.356,-0.000573236437048763,0,
00:00:00.36,-0.010575114749372,0,
00:00:00.364,-6.39575737295672E-05,0,
00:00:00.368,0.00742067117244005,0,
00:00:00.372,-0.00118376698810607,0,
00:00:00.376,-0.00644649378955364,0,
00:00:00.38,0.00309305195696652,0,
00:00:00.384,0.00800234731286764,0,
00:00:00.388,-0.00249600666575134,0,
00:00:00.392,-0.0062035103328526,0,
00:00:00.396,-0.00225606863386929,0,
00:00:00.4,0.00587326707318425,0,
00:00:00.404,0.0033576472196728,0,
00:00:00.408,-0.00488786771893501,0,
00:00:00.412,-0.0030006708111614,0,
00:00:00.416,0.00470960792154074,0,
00:00:00.42,0.00260400935076177,0,
00:00:00.424,-0.00296847592107952,0,
00:00:00.428,-0.0067965229973197,0,
00:00:00.432,0.00541732972487807,0,
00:00:00.436,0.00434277858585119,0,
