Elapsed Time,Ch1,BioRadio Event,
00:00:00,1.54022884368896,0,
00:00:00.004,-1.46776497364044,0,
00:00:00.008,-1.21642053127289,0,
00:00:00.012,-0.127644702792168,0,
00:00:00.016,0.623511135578156,0,
00:00:00.02,0.757943093776703,0,
00:00:00.024,0.468649327754974,0,
00:00:00.028,0.0645270198583603,0,
00:00:00.032,-0.224185720086098,0,
00:00:00.036,-0.3070307970047,0,
00:00:00.04,-0.225166082382202,0,
00:00:00.044,-0.0775772035121918,0,
00:00:00.048,0.0367835313081741,0,
00:00:00.052,0.0824788734316826,0,
00:00:00.056,0.0784555673599243,0,
00:00:00.06,0.0477959141135216,0,
00:00:00.064,0.00479454081505537,0,
00:00:00.068,-0.0256070382893085,0,
00:00:00.072,-0.0362932756543159,0,
00:00:00.076,-0.00896484684199095,0,
00:00:00.08,-0.00124735094141215,0,
00:00:00.084,-0.000690200715325773,0,
00:00:00.088,0.00487555889412761,0,
00:00:00.092,0.00938701257109642,0,
00:00:00.096,0.00987278763204813,0,
00:00:00.1,-0.00561445904895663,0,
00:00:00.104,-0.00637519173324108,0,
00:00:00.108,0.00169471523258835,0,
00:00:00.112,0.00121703068725765,0,
00:00:00.116,-0.00487723248079419,0,
00:00:00.12,-0.00176338606979698,0,
00:00:00.124,0.00609979871660471,0,
00:00:00.128,0.003463055472821,0,
00:00:00.132,-0.00280254357494414,0,
00:00:00.136,-0.00503821158781648,0,
00:00:00.14,-0.00117637577932328,0,
00:00:00.144,0.00837234500795603,0,
00:00:00.148,-0.000862796208821237,0,
00:00:00.152,-0.0049897413700819,0,
00:00:00.156,-0.00192611163947731,0,
00:00:00.16,0.0055428147315979,0,
00:00:00.164,0.00280767912045121,0,
00:00:00.168,-0.00530745554715395,0,
00:00:00.172,-0.00314923701807857,0,
00:00:00.176,0.00479127326980233,0,
00:00:00.18,0.000713257701136172,0,
00:00:00.184,-0.00082554534310475,0,
00:00:00.188,-0.0029926928691566,0,
00:00:00.192,0.00362054351717234,0,
00:00:00.196,0.00180944066960365,0,
00:00:00.2,-0.00519471056759357,0,
00:00:00.204,-0.00244336389005184,0,
00:00:00.208,0.00342581328004599,0,
00:00:00.212,0.00513897370547056,0,
00:00:00.216,-0.00116226868703961,0,
00:00:00.22,-0.00469187647104263,0,
00:00:00.224,0.000251218618359417,0,
00:00:00.228,0.00549413729459047,0,
00:00:00.232,-0.00518127111718059,0,
00:00:00.236,-0.00331168132834136,0,
00:00:00.24,0.00287335272878408,0,
00:00:00.244,0.00720766326412559,0,
00:00:00.248,-0.00281577743589878,0,
00:00:00.252,-0.00805536564439535,0,
00:00:00.256,0.00224980758503079,0,
00:00:00.26,0.00591356493532658,0,
00:00:00.264,0.00203759665600955,0,
00:00:00.268,-0.00597242126241326,0,
