Elapsed Time,Ch1,BioRadio Event,
00:00:00,1.33680236339569,0,
00:00:00.004,-1.27418339252472,0,
00:00:00.008,-1.05134880542755,0,
00:00:00.012,-0.118397139012814,0,
00:00:00.016,0.549892783164978,0,
00:00:00.02,0.656415343284607,0,
00:00:00.024,0.394223183393478,0,
00:00:00.028,0.054776057600975,0,
00:00:00.032,-0.18928250670433,0,
00:00:00.036,-0.256213426589966,0,
00:00:00.04,-0.191488474607468,0,
00:00:00.044,-0.0756689384579659,0,
00:00:00.048,0.0283613875508308,0,
00:00:00.052,0.0751440823078156,0,
00:00:00.056,0.0656223222613335,0,
00:00:00.06,0.0344036966562271,0,
00:00:00.064,0.0171258822083473,0,
00:00:00.068,-0.0158940777182579,0,
00:00:00.072,-0.029215682297945,0,
00:00:00.076,-0.0362325608730316,0,
00:00:00.08,0.00226315786130726,0,
00:00:00.084,0.0132378395646811,0,
00:00:00.088,0.00674852821975946,0,
00:00:00.092,0.00221164152026176,0,
00:00:00.096,8.49946300149895E-05,0,
00:00:00.1,0.00794100388884544,0,
00:00:00.104,0.00034535673330538,0,
00:00:00.108,-0.00376402796246111,0,
00:00:00.112,-0.00629568239673972,0,
00:00:00.116,-0.00673896772786975,0,
00:00:00.12,0.0176342073827982,0,
00:00:00.124,-0.00156394601799548,0,
00:00:00.128,-0.015216470696032,0,
00:00:00.132,-0.00114910735283047,0,
00:00:00.136,0.0138227548450232,0,
00:00:00.14,4.88176119688433E-05,0,
00:00:00.144,-0.00764770805835724,0,
00:00:00.148,-0.00271286605857313,0,
00:00:00.152,0.0108979847282171,0,
00:00:00.156,0.000571795681025833,0,
00:00:00.16,-0.00340985017828643,0,
00:00:00.164,-0.00538093317300081,0,
00:00:00.168,0.00257339817471802,0,
00:00:00.172,-1.61157640832243E-05,0,
00:00:00.176,-0.000230785692110658,0,
00:00:00.18,-0.00394830387085676,0,
00:00:00.184,0.0044405753724277,0,
00:00:00.188,0.00581062911078334,0,
00:00:00.192,-0.00141082610934973,0,
00:00:00.196,-0.00752168381586671,0,
00:00:00.2,0.00153169059194624,0,
00:00:00.204,0.00681868335232139,0,
00:00:00.208,-0.00700785778462887,0,
00:00:00.212,0.000184862394235097,0,
00:00:00.216,0.00181292043998837,0,
00:00:00.22,0.00114354281686246,0,
00:00:00.224,0.00214663986116648,0,
00:00:00.228,-0.00669373571872711,0,
00:00:00.232,0.00374876102432609,0,
00:00:00.236,0.000778605462983251,0,
00:00:00.24,-0.00252652121707797,0,
00:00:00.244,-0.000718941621016711,0,
00:00:00.248,0.00122042722068727,0,
00:00:00.252,0.00589623488485813,0,
00:00:00.256,-0.00700602168217301,0,
00:00:00.26,0.0111271403729916,0,
00:00:00.264,-0.00759382639080286,0,
00:00:00.268,-0.0111704776063561,0,
00:00:00.272,0.0131882084533572,0,
00:00:00.276,-0.00341003551147878,0,
00:00:00.28,-0.00580274406820536,0,
00:00:00.284,0.00410838192328811,0,
00:00:00.288,0.00431931996718049,0,
00:00:00.292,0.0013412106782198,0,
00:00:00.296,-0.00122926069889218,0,
00:00:00.3,-0.00422539981082082,0,
00:00:00.304,0.00239251228049397,0,
00:00:00.308,-0.00506158266216516,0,
00:00:00.312,0.00283893174491823,0,
00:00:00.316,0.00511132599785924,0,
00:00:00.32,0.0071932184509933,0,
00:00:00.324,-0.012549408711493,0,
00:00:00.328,-0.00834389962255955,0,
00:00:00.332,0.000598017824813724,0,
00:00:00.336,0.00997784547507763,0,
00:00:00.34,0.00615794118493795,0,
00:00:00.344,-0.00627229269593954,0,
00:00:00.348,-0.0019309640629217,0,
00:00:00.352,0.00694961287081242,0,
00:00:00.356,-0.000381280202418566,0,
00:00:00.36,-0.00803829450160265,0,
00:00:00.364,-0.00384410074912012,0,
00:00:00.368,0.00156556128058583,0,
00:00:00.372,0.0144265219569206,0,
00:00:00.376,-0.00434242282062769,0,
00:00:00.38,-0.0109008280560374,0,
00:00:00.384,0.000901903782505542,0,
00:00:00.388,0.00417238613590598,0,
00:00:00.392,0.00307970959693193,0,
00:00:00.396,-0.00131084455642849,0,
00:00:00.4,0.00309170573018491,0,
00:00:00.404,-0.00184708484448493,0,
00:00:00.408,0.00154566520359367,0,
00:00:00.412,-0.00537070538848639,0,
00:00:00.416,-0.00739734154194593,0,
00:00:00.42,0.00657052639871836,0,
